Date,Barcelona,London,Paris,Berlin,Rome,Madrid,Moscow,Istanbul,Kiev,Vienna,Hamburg,Munich,Naples,Athens,Warsaw,Bucharest,Budapest,Sofia,Brussels,Amsterdam,Prague,Birmingham,Stockholm,Minsk,Oslo,Copenhagen,Helsinki,Dublin,Lyon,Marseille,Lille,Geneva,Zurich,Milan,Florence,Nice,Lisbon,Edinburgh,Porto,Glasgow,Reykjavik,Belgrade,Krakow,Seville,Turin,The Hague
2022-04-15,181845.70186342712,113374.0473588865,565973.7114667753,397220.03670763737,80532.13008678408,42088.9351525115,125731.18329044098,150612.17874212938,270471.440640689,402240.970805716,613409.8829496575,90316.97301022048,400202.47997784487,94764.17843624698,110560.65744891517,360524.6073863267,584554.5859417024,174838.65424352424,99828.97742597053,486434.30386435013,317807.464763027,34753.24324607446,552573.2644508098,518002.7355793563,463451.3372473727,518825.04089504457,147891.26822990988,101101.12037148494,518464.7702624739,566298.2081489218,698284.8622434768,71377.01152876935,371260.5935592563,347125.33445854124,634325.9435432837,378518.2486576735,385468.30677181995,117221.01602111507,373768.4301539112,183354.36168757064,550689.1725328478,138400.74346411126,73730.9622156275,240244.95608124838,43102.32753129515,
2022-04-16,181568.40220490913,125192.39411821058,511735.97904337605,456514.9678315857,93275.34894679047,45056.40715429582,132693.25649543008,143649.64297699227,273647.9860617198,345026.6915384628,543757.492858097,94446.26461440344,358253.5278210703,78351.43257073489,127856.99178287576,385130.984176899,598089.1375609267,183165.61057977908,95058.30038269778,572270.9056075864,298632.5839535188,34372.682507663034,461615.98917064245,457093.60114373156,479389.16798117734,576635.0995560507,156516.42526879086,106008.18673756954,453284.06633165065,499364.3856706276,656342.7223431296,78167.63194844012,391498.9914295872,287819.372439355,627465.7789144918,377810.9465201779,475858.4673731002,101306.43795003835,403926.70908863796,186956.2009400555,641778.4154310076,142654.62998748,63702.719867757354,230802.68314286778,47826.71441690734,
2022-04-17,168925.07759306408,89008.30446580527,470857.92052029364,454987.6916475124,80976.10062499544,44444.15060868258,137374.42612122803,162355.6780782901,256256.41009087567,361271.6934900077,562859.8145256485,91839.3872748175,378243.80569571274,82730.46800634605,107149.08224187623,378143.6315639686,619192.4865883588,161290.57863775088,90394.0683171725,532655.9699006676,304013.1069212069,31398.112416881682,518167.3865711446,472700.1985258137,463828.52029737405,495270.3959641026,163222.20564148753,98109.38030800389,526600.6900894686,562690.415747026,571328.8875063071,75606.07340350005,416818.08160045906,373231.2393603948,581794.4545487604,353758.9350857023,514776.1493110031,122241.42280495047,321743.9168062466,204972.57698363776,612589.2588190504,123122.10088783586,71291.99348431836,222169.71341228284,54368.25424197289,
2022-04-18,189664.00197459798,109884.69075341216,483476.418856581,445391.05385146243,80772.5009908054,40417.34667368058,124384.33593362411,140126.72080204744,292152.94437139423,309053.58404498466,652447.9520917652,81243.6693376501,398242.56199004315,89293.92278276588,116444.12574337001,353298.0270199736,504501.03804905416,136858.52166870152,86947.95145962639,440983.92414244113,290626.2945345724,28969.773629237003,457029.65690270945,517635.478006786,472175.39080764854,555846.515341884,178586.40853319285,95995.14626398312,469411.74205206777,491523.1066429386,574195.4516974017,69635.62100947493,368281.64875402633,335777.43420252646,575698.8537786485,377311.21196679835,479908.215820064,121805.58127515524,414146.2859072477,187321.46051762224,616462.116594362,138783.83595585538,72637.51000323657,244092.68511582646,47073.68075704662,
2022-04-19,188362.86397489186,113588.65196133112,451297.9142041303,451319.05841882946,77296.4014662609,36783.452769920026,127102.48911995179,158611.34644832567,283063.72896470677,384120.988605654,616830.8019962687,82649.9736054511,320531.2646663204,84643.87240947006,114401.32801110769,342683.44732279336,542676.677444861,161310.04289317498,87148.68274479177,563956.5462947504,309055.04901586444,35033.020602342556,476717.211034253,560266.2062881618,403384.264378693,545747.9468242939,159593.6875423235,111989.4141211557,459281.1664130251,561673.3685018487,614646.8272932228,72334.6112425958,409126.5819079128,364862.64606516453,507342.05658221606,355890.47909662884,517165.6370481549,123333.85374368547,403801.1043560874,163770.03807384302,553078.4495460425,144051.8091818355,73943.21778314425,223885.3500117965,43788.52386410327,
2022-04-20,186559.24521910143,114659.27374025238,477428.8206895129,442327.77012224804,83461.67506636714,39806.63757369215,110202.6970682243,137940.54702503895,258296.83649827552,329382.6681099364,536604.5766923444,92150.95231126857,401248.15690741176,76725.49233079438,122023.76883263452,338087.5287499941,542563.0365066844,174416.73893515556,92644.63096274517,498053.0769969451,359454.6601403524,31179.11327471304,421012.3944335344,578747.4673643045,484248.0339957376,574044.598093745,172983.98615918506,102767.64693376112,478762.2528832905,527214.378549759,556655.7311673224,84452.18039377769,362027.1341267251,302475.83290613664,539522.222690586,384250.35876956244,455918.61699285096,142036.90169901846,416879.920729987,196326.10968168118,561660.6184168808,114003.56104983554,63748.95773952725,241529.85194592222,48344.9348276171,
2022-04-21,185482.86433571065,108674.43881938317,495698.22416933737,502427.0512384137,82260.27134563624,41559.36649018284,120524.55100532714,144736.74097033587,277489.5546490236,334987.31740235246,523989.5786556073,99500.9896380539,453734.7075601673,87051.63937693009,113761.81338801341,369335.80777349515,537820.9185627833,151074.1993506703,94496.56789634282,579495.5140508946,281612.5710738681,31456.305773003663,450340.24959578435,542235.0705605047,413305.9010728047,563005.2664875389,173955.5134517724,120005.42255613556,511423.05079186655,610404.954194191,646398.3676162538,77266.62434262043,367950.7089652652,306506.90851903264,604328.706507204,371929.07934857014,438074.81737840513,133619.0368731902,377327.23155218473,173818.09535804784,642687.3172567806,136272.80747306967,70176.09538331915,234821.75768060956,44856.232522456696,
2022-04-22,182416.74290372065,96265.79060628336,543237.7196847367,429071.0850262023,86187.67903827164,40189.064871226205,130508.27964884244,132965.46485066615,302369.6841786093,350096.54678874224,535769.3380429811,75649.72349571215,379502.7611690414,88157.39553948469,117479.36166261868,361568.6028324181,513918.08663286373,161470.15757920733,83722.57751133433,517046.1970792639,283989.1844420886,30380.396103100597,475377.23163376725,523523.52959014743,452876.68573604786,547506.4994764801,157164.2139865519,103678.13889434346,475066.5296503003,562873.2257761835,610187.9546839092,69901.04724292413,358103.8947770159,300186.18636175786,582818.9501007233,350445.72545858927,486388.083944202,129189.22688185883,409660.73259287886,222659.94183808455,683063.2003084741,140068.9497534581,79970.0743894101,228595.39585693186,41571.689285223125,
2022-04-23,181332.528022082,114946.02505216275,580478.3690632336,421466.8269651226,75075.26328141057,38960.93107903517,129786.60745349595,150731.98342315754,303185.0279531874,306869.8880672587,572535.245248198,94477.28623091299,401972.15052560094,84849.81530671293,117927.95511072362,373937.879717379,477651.2095608471,154717.09015935022,90541.04989493043,529232.4615531231,280672.55138121033,29066.760825722038,526246.05673822,542555.0981547551,453281.6882869621,492001.18233257154,167747.3016198594,95642.67835339763,465352.1687814173,602906.5740209216,605901.9069738348,77897.27341029253,393054.80131588725,337575.37048897904,592851.9618998864,409175.634704849,490419.39400006266,112199.36021075607,334326.08696898434,199954.4106156361,621294.6726252757,127776.77749270665,80218.58203210052,228141.65337756387,49279.24478149544,
2022-04-24,176508.3581806725,127485.02727642964,457212.9282953382,406034.7944131447,75613.73048121526,41675.880992766535,123432.63306412222,162251.8445313127,238090.84698485854,357139.5199013898,545465.1454268,100683.93784904483,426075.52713078726,85737.02041684893,113470.81260528335,359767.7478993435,546093.0980565905,183461.29564059508,75604.80276957562,569816.1305106829,356601.39825901185,27710.703041631044,477159.5923425628,486747.56054284936,462014.2538992038,495648.0010482015,157009.44926477928,113434.44301751854,477559.47309231124,515496.4851623379,627041.9384667259,75151.0630079836,418008.0811276407,332695.485047197,638315.6749125953,392038.9550173782,475550.1539786829,116566.41625577491,400540.7775266346,182888.3194993245,555350.5199107573,118306.87210533912,76115.80004874624,224768.25567092045,50891.81831093301,
2022-04-25,182204.4284759283,98262.74442303122,532151.1584799738,396399.8894808232,75339.87168972,39202.55195642569,129984.94198577151,144537.73167810176,246281.0410246626,377865.609015588,532702.0419180874,90809.07966806187,388622.39903817885,82513.07633420663,125846.79135175799,379331.03054292727,508753.5206969638,173600.7336408679,91806.61897217378,483318.7815330314,301716.4749287381,33085.53545906657,523264.8801985613,511222.7709702937,460223.2060669156,538977.6230809512,177066.1208037891,108508.15315677054,440561.83919662726,551128.4957804153,679690.0644260864,97051.53094934221,376933.07846992,318652.80666240735,533342.471668363,365505.31422926945,537213.7835075946,120632.6748851173,355548.3747082925,186146.17262777008,614528.1158574964,141276.45777445592,72448.48025582074,203444.29223409577,46021.49593147852,
2022-04-26,182485.6645096591,119747.38466392033,475754.51468017424,389064.55661450326,83298.8844812423,38796.97121296535,126143.31104549037,143147.0031199934,296399.3994446517,358939.80592549994,614663.0350269767,95981.15831977405,375485.4398266572,94221.31251649314,123760.17173602169,358705.9416779041,545803.1550377394,172317.78612486846,95781.97738567524,479346.68307296967,312662.1052287826,29683.195585275836,496951.7319535802,485306.7430594761,420027.2294183239,565256.4083387702,168274.48675204278,109302.0629769401,504741.1572715277,505601.1974015608,608701.0234997809,77774.3658815398,343660.8015482156,304100.1431625519,578184.6306369859,383506.386382748,455911.4472203266,114014.61374353859,328864.7773098421,167363.91049679875,714494.5241285497,119661.58250384156,64871.51064659648,241468.90213781962,45869.66287408194,
2022-04-27,192996.13257047776,109063.23177310708,539437.1346525318,401358.9890976882,87733.53179811154,41867.278769751196,133033.10208454504,132469.1798513441,245630.1044319893,306140.01798035385,545069.703218784,86763.64175793793,322094.914865396,78185.7345785913,121393.4000333203,378360.53555110656,507639.5421186603,171925.5069737571,88254.86496046517,512519.6974330939,303209.22821948444,39263.848384592704,535860.5914955458,471295.4887236893,405048.8217979217,542292.8414149918,144878.6341756826,113134.14085206293,424845.03189814766,530509.7577712929,598999.6112121769,73724.4886398335,349431.22176654136,297414.26619613415,598216.3667144418,376551.81492365786,501439.730613431,126421.69813317644,344848.1948923986,179823.78061924674,603207.432729843,130853.11216559954,74599.38147428857,238632.12513239938,44008.580450010486,
2022-04-28,201615.05278424142,111457.50130449209,515482.75352882873,429638.4527742935,75466.86616978545,39535.76973331519,124187.59772597643,142769.94749381713,240347.9756098524,347246.96862192196,651295.3605879972,91056.63864512225,413980.5519637831,80298.03085789367,118249.44109266723,380813.71511638694,494386.2757329749,163292.9312064972,103396.91101102241,555162.1647470412,289633.35977295705,29145.577209597508,474347.0753936186,535064.3526328785,482581.7984931037,596607.239779481,162198.30790253537,97900.9792363591,476004.72895280394,537159.6125076645,674738.8051264421,84678.20552965105,394644.821663599,329664.86495915684,556121.4692994927,352782.0661466403,491844.0664726604,125025.70553056245,379093.1002807278,213196.6328443884,668275.1648210259,132340.5010863359,69652.04153629355,250217.8428023743,47003.44426432695,
2022-04-29,193870.11086849752,102572.44136340372,448709.00883100554,443637.0510029036,75680.37650660242,41647.186936951024,117923.94237582674,126905.57657987223,258212.94448650628,371540.363615821,554089.1822454424,80013.11261581694,390222.28143381194,84330.94527448772,130088.78867140706,333098.17506965064,552234.5322137222,166369.46582262233,83913.09251417185,465265.54851459176,307410.8275121212,28805.115654791858,565258.5272146082,530412.7464531732,459825.01260023046,558425.4440264223,181241.98433501823,102243.87517406595,522824.69087463204,516803.9956297483,651072.2705776023,64840.52585884317,439007.9194320723,318621.69855119707,656807.2711318616,381231.91922201106,428262.42734636704,110971.84293703637,353937.5946563826,232368.45959796305,562869.6036882373,140380.82945943842,73707.1805725423,224330.86201831597,45612.769022585184,
2022-04-30,185878.8643799443,109010.08714579698,561986.1366135834,433849.43184069975,80311.05728587776,41742.28329325409,124638.94953042765,134816.41723934645,278300.23534686613,298028.7949180045,628663.507898211,74692.45730498938,361884.85186022246,90181.53196005207,121039.52567154987,304514.1990831102,548618.8193270604,148252.13256260526,91847.97788343603,451220.78406318347,374919.08073848934,33298.17337773646,462466.6915377696,553363.0356051734,495764.7810493646,531474.3172754438,157807.4944788658,101878.65119892746,508185.9757808851,495311.9573833911,594427.5037602609,76613.67038966424,394618.0595963855,312796.4694665447,632155.3152535374,360260.20012442494,437564.1948692048,133193.30428962343,390325.7351057391,208623.540516457,596290.6024363927,127396.09048392954,66972.37905850094,269818.0381211098,44228.38859559818,
2022-05-01,184426.60106827138,123656.12957356274,494124.3687834691,405619.72998886806,76802.31927539945,37125.859115783125,92921.1136808078,148076.43310750613,264223.90101773513,320565.3469512426,565820.60738085,98868.36874875365,397775.60057401157,74163.77551273763,118853.36564709157,399971.9972028839,567195.0630274075,135133.17842796285,90018.84464313387,555018.3721301577,348196.1249279373,35395.00069395486,446247.2551354529,541202.502900219,448622.22732647066,554465.2864611645,165864.50105978336,92629.19063124164,512947.0792685115,486620.4817308281,602076.4353797971,88172.39465009283,370726.7976575007,371909.076894645,602997.9807079925,350436.44819794764,489650.2146086871,122549.88810126518,324110.4538309797,195714.0793100561,627960.1442817576,125154.85741179115,69567.88621651164,227174.62438954198,54252.05497402321,
2022-05-02,197696.6676767742,117227.91913229844,495551.43826906476,463197.8853031332,84309.51621998716,39276.78888894001,125095.7621680052,160784.51982876615,252217.63075091902,375314.53155679844,592473.4603112524,84690.143714751,375399.7463817838,75424.77380482756,122388.32042243119,363321.7407144812,636865.9566228396,165747.42363334566,89553.20791056288,495587.20467896364,291926.3759672086,31726.84103739408,428695.7993963734,527607.6764791263,400083.47008875123,574970.615500058,167122.01182049816,101117.23714302653,486769.519965622,445965.3084552491,609269.6771128938,75333.0401656212,406017.3282372244,328768.87406185974,673909.5424792627,329879.4423829798,566717.8001777668,104740.80472151669,314444.5211889863,190352.4788202939,617322.9080430582,132790.07486582908,71470.20216890406,217889.6506908598,48909.89915157441,
2022-05-03,189924.78752480226,127529.48412108261,472007.9371731339,457640.5588420944,64229.79873715562,45548.05767318109,85950.93263141872,178123.00213176047,250657.82036507706,358299.01413089706,518207.37339753535,88584.2491056235,377140.41992293386,70521.48239697627,136866.7032933967,307181.6720717545,554098.883781664,168026.06432123831,89451.92007469977,504366.3887307091,329535.77482657484,32840.553226564865,556522.741141555,538108.8387824632,480725.41936662514,577021.2148957951,146849.6424945065,114338.80362066535,531582.7569550754,502297.83054379537,614581.2104106422,65495.89931872097,375237.9749343855,364574.02520375815,518653.2276330989,368218.2736710391,511853.6458582749,121055.70322515264,420528.02895034244,182078.82327850914,561622.2901916916,141520.09023445455,71933.70751291077,215667.1500880958,49106.34072049227,
2022-05-04,184442.1918795352,122557.27183838916,485805.31048771203,426563.1402754571,73161.30871645281,37051.838214524854,104642.63101974037,138612.8422636435,248415.7164349052,362279.7270545991,512523.8639353919,81737.59341355923,412887.41182930686,84477.28070981287,107643.25517775286,335681.60025603225,563109.9847404045,179625.35249467148,91051.112972158,443357.06198992353,292463.1307657128,26760.32707650019,498545.04576178704,511227.51908116223,431787.64172281616,641913.2773943798,166671.46113541018,105256.72590387176,519611.86503470904,576206.8629346059,531403.1218525644,73631.45766738773,370990.3512568254,316830.1973560723,588955.2230851834,396288.75521000114,421651.8334640512,124289.54528840892,406323.257306684,229655.1375864034,559557.9570667511,153872.4892881006,73330.1629335708,201792.603170311,49984.335246318304,
2022-05-05,192813.03972197277,115941.46438830247,527911.7046934468,409512.5826501281,73438.88417515671,33932.32823553088,125764.63051150089,162137.52113082656,244348.83196921705,402893.8436287086,570326.3996063852,81564.55457480441,351624.3720763823,76718.89862091946,127199.11683578137,377995.56860751327,495344.533148365,184369.38345008562,96401.71130531974,492421.2758425722,268781.18133330916,29536.82986303697,455162.30556947895,528277.1739530874,455497.5563177747,529087.2987695284,142273.63568890316,92172.08933269414,500321.2950314262,478501.07656406175,521343.1792190054,84888.0155785924,353233.87715381285,337429.18685154826,606590.6439727291,358026.65143724746,367455.9807861876,131014.80225225602,347117.00884570164,194188.70676089232,645608.6681844475,114826.33157691912,67275.14456740729,263018.7722755951,49461.934106784574,
2022-05-06,192727.48380353983,127633.63200157626,509841.7946617551,451038.8786500089,63799.98786929459,34765.03409296527,126014.7731434102,148273.83794039057,312790.742451792,363867.26310595963,593599.7339274029,90656.01361685198,426780.99235537887,81664.81693573656,103717.25878088467,348046.39518316893,486266.0469391807,184351.86109751428,100227.8736346748,520389.88965132163,338858.1399584182,28973.74762893919,519241.00243585545,489239.8940846156,426857.25514531037,562405.7937619723,152114.67262062457,90438.55960384924,524846.6702828354,488612.98765943234,559504.9425261945,78327.60639065386,425674.12405677425,329479.74253006146,546202.2743414979,455540.7756748538,517871.9320596304,118273.22660251807,378834.4978592723,230536.29452154585,655337.8933425706,135124.28626667577,62963.00043557193,259990.58360620617,45738.75251418864,
2022-05-07,189064.57849504985,115940.6263950039,526732.6668648372,438579.22302694764,72303.09116906479,40944.594313741494,110090.40535668115,143678.00284949012,269997.90674514585,369179.56694027665,551867.4085470957,86568.68084340694,349756.1263386237,88714.95076614869,122659.20435442647,341427.86168804846,610714.8200628721,150704.40548637573,90261.3266231,559461.3168833953,342381.7386489093,26730.40716690341,495156.25927564874,529343.9474068135,503208.36520681775,580069.107434623,173909.48992122916,117052.5535991945,514495.7598840675,627272.3414736777,551444.7484736615,70936.97978922659,304854.3724835073,286002.4718359498,603496.8379874155,405954.58913255116,485418.79191413336,129606.18331341897,409830.80117944314,219146.25252893468,670682.8734192079,119835.15323408635,79713.32089646957,245552.1471146024,47894.52252950218,
2022-05-08,183527.07346902575,119426.2396498351,532364.4771712552,382024.8935841946,72606.94972987482,40950.500595478436,114463.18081243847,150471.01839375976,284329.30163692037,426777.94811177603,493484.6467970255,94714.43631409867,372910.34666789725,79932.54494397926,136436.92900936736,395910.3007746035,502026.42088888644,159165.4435012205,96165.9592001019,488578.4365996992,339523.381986554,31912.711028556012,545930.7191824605,545633.766457792,419285.79060237564,565093.9974659373,164699.28959531395,102549.08677528221,473476.858741356,520726.3814658715,571355.8426018313,71871.43903484798,406986.7625282205,368765.03472645435,537149.0330799213,418651.03605843754,533847.2117353333,123374.8249027316,391633.0907862881,169707.83685411763,684649.0801284981,142420.5438514022,84591.95833415526,217496.43037483515,46307.07831591941,
2022-05-09,178600.93631634265,109349.55992759312,563277.0490043318,429731.78674990707,77082.20197112726,40465.11702118318,134686.12018755084,146158.17215426482,252185.71081772615,344721.91198095074,490234.0192403086,95262.8620907276,454365.9876078605,85815.86529479742,124465.87852928377,326184.12530399475,496802.3763595492,170074.55883274775,85209.27271488788,589745.4540598231,301527.8518524074,25686.22335792476,410346.7696796922,484473.16387567256,431542.1697207575,536038.1115131882,156228.66265436992,97945.48790833325,432131.6011816688,562755.9044117369,622113.6570675145,72635.13841328178,368374.8193563976,327370.20807710756,621876.193462859,403211.6885182494,454717.42536643514,108766.86653271207,383418.6691809768,186661.643432,604748.504963703,120536.65934694173,73068.85726177346,268241.4216478697,48211.32552817403,
2022-05-10,176847.30807739997,112603.28957885492,495188.33191714936,441139.29715475085,85318.01896115496,44817.38457730927,116677.81113926775,146722.22919105925,257657.33253072624,328334.0434411741,487290.8730332703,94294.32225841594,429302.47547505744,82239.19419468702,121125.95422933406,333279.69191483094,540378.4082533289,196955.21688483027,95809.46662493888,492188.9701355234,309124.602207728,27846.474471083377,455973.24617086153,511924.2447620515,445720.1291086979,488515.28548031556,165848.4367927118,101031.28198484563,497577.6079045233,576857.5018417342,583028.091532639,78237.13890629669,370009.2783109382,350710.5993086961,639191.6940099003,435286.7349896407,502889.550538874,107793.335947817,412123.96757455054,186612.86098766216,583409.6603780913,122851.09469862121,63071.87698628364,227699.7534530075,47721.69820202532,
2022-05-11,195395.09084150655,105757.69367937054,450504.9135391414,400982.30125853204,76806.71178130721,32114.755884994775,143157.1226199296,140686.80726508642,247175.02671771607,362723.7343875083,472306.89189933764,93689.40134521149,396862.2431592838,88787.31817366595,114421.23826175339,362032.34393111244,538162.6920871051,183173.95764330323,84774.31839333013,492249.96439120884,332097.1400327315,29810.058559243655,449411.0343086686,485555.6192344194,404633.52086532925,534755.2999006049,159359.32230203526,91087.51663591164,503025.8825802603,577744.5374748089,600850.0985469951,84180.40705272408,434361.97595228563,311037.8956101703,602158.7932549457,355226.128891817,522298.8472256329,132471.2011940293,356774.58609409403,195906.4528795009,662969.399648976,123906.79760935808,66180.30349494236,229249.70534914252,45139.349193435795,
2022-05-12,197392.08217790903,120874.22815651412,554968.7778565818,438643.85571021633,71882.07626983048,42143.35918807044,121359.21202716704,129170.73614435829,208641.16282700526,363037.82955792587,554914.0089216296,103538.66150951035,364157.9074196169,87459.52217704062,120594.65385411025,367132.3834382996,502935.9461369194,178447.86668012163,98154.54938000246,584745.9114555264,323117.33723957057,29249.95311342532,396427.2409535808,492058.47968698107,456365.66418381565,512965.54965243017,160290.25858539608,115055.39053322047,526118.2596716194,481845.04439700034,537828.876919987,82441.99423164781,360711.64223687816,326584.1186480416,501968.2948971194,301433.1409900117,471672.7131824359,133185.20842916748,379870.57371767214,196214.53816522798,632435.6609594326,129807.38623865806,73417.04390065654,261231.23910456852,41916.01376013353,
2022-05-13,187866.3071792605,101448.74131134532,502125.47142438043,381793.4628574633,77985.64962523244,45952.17737696551,125339.9786880547,127477.65963233926,236466.4706500687,335942.36574661767,599606.3700303001,84082.64873770208,377113.7628585652,79592.88196671051,118674.31450585186,370148.1770293901,528848.5254006931,158700.00517646706,106243.2827546112,529513.7867112127,303438.4537371428,32444.737019307657,510478.05389331194,471219.1689985153,503666.1909930432,487841.93191045383,168543.1858359742,100047.40379009239,452305.85854781885,538522.2548204194,576950.0072868682,78813.9125065567,361754.1226642256,307997.83858937165,543739.4622850406,365564.06244167086,472509.33802403585,124695.07968733167,378384.36492044176,244426.38337247228,551280.3925972949,134689.2199768385,78112.43053982167,246642.36328041376,47599.25717486688,
2022-05-14,180756.244032286,119017.29909006014,563547.2342204615,478268.9455930613,84918.20674070073,37163.92505244642,137078.07384510062,153038.29097537877,229377.15305482753,321754.1218474309,549505.4164303272,91530.51588820784,396095.81696473825,83120.09098086056,114481.25966695134,381964.78046073794,595386.9748029481,152208.88405056595,89395.8633321043,497709.7480100634,272723.70328414266,32437.81584162056,464946.88754373573,570643.7869212411,433621.0517302791,532438.4702115791,150811.30309998378,114595.1587144679,456773.01444001734,477635.1204236928,629800.9503159336,67939.25170419847,378577.1624312912,363672.66834843846,615943.0514917241,396023.3262457408,490172.7342300391,136099.82988415682,370656.9110767599,180174.48372742,548830.6730245952,137225.66147537218,63698.878836084215,275548.25285064324,46639.47991666216,
2022-05-15,190895.70332398635,110298.66152635748,532721.9799969103,475218.9292549869,72225.87436571658,39608.27285376375,122650.15745675091,142218.3609362052,219546.9616089529,415529.6006368797,450620.2382354456,100265.21507126593,394969.51933177136,91292.30323621687,118782.49402125858,361667.56409012305,507121.3164931623,174117.6378140394,74442.57701035388,514242.82685091277,316158.94332166726,33781.51552918688,500535.24382942327,561066.3410823025,463070.85651375924,519741.6080503379,160645.84648291362,103722.28116916647,507082.00499207637,656040.7488050404,628360.5214555894,67961.83401057344,395233.91398405464,339193.3559499192,590318.9048147455,383689.0770528393,510421.57060350414,131829.876905629,367108.8514982736,200777.49615745974,621850.9710926288,131834.86968350495,69842.16229648025,238954.05070987105,40333.37671034032,
2022-05-16,182253.9508596889,122502.03181744617,510068.416373773,423352.9802469963,72635.66218205524,38389.045739052366,111644.86531296579,138502.26517374802,240183.47884285747,359891.23131719587,541700.8914336773,101234.94061039816,390924.7188160095,86908.47400255459,122891.45432711112,369949.9753914265,481636.08285575866,149359.5975479267,86319.28257912681,577069.3027951787,340349.43844135915,33310.33909107065,558015.236468106,537820.2777858408,351942.28637964337,588877.6123267495,156128.8652285991,115108.58211258941,485014.83592964476,478660.1131557333,564635.6888104483,79283.77729486089,369044.7464776845,340666.5846463335,462309.22455170256,387448.343622528,488623.12290134357,128202.85985435323,381134.35941769404,206890.23512295415,589819.8804565575,117796.16215502139,71649.57936520774,226850.4605405925,48913.49782626722,
2022-05-17,185811.85428768152,118735.20852695484,533093.5839903795,444644.9836951364,81843.26153311526,37926.77970863057,120312.37562885799,145536.735669144,293988.8969982306,330174.55258214497,542931.410164288,81477.81288450438,392816.10866139864,74840.60181157927,114706.57589631688,348629.3310426305,582950.4060526072,160656.88145399815,99174.43466962242,581781.8608054658,283287.92607563577,34492.79926728898,462102.1151030921,599188.101286266,449502.93401652365,593800.2919451914,139817.02149241845,105416.68010879542,419860.1306203401,502671.196288566,610258.1346810737,67855.14343320567,334399.2979482322,366907.641520632,647913.4156587584,419153.8623231271,527301.1604584364,112693.02553882387,379968.45916901866,197141.09558983686,597039.9721533796,139770.11796968005,75423.08981864342,222824.8698748814,50934.80002265052,
2022-05-18,194530.9117556613,128321.0111891487,596394.6978043134,348778.98775619664,76954.14965622687,39783.25400698584,121032.06586015462,154686.82661004993,265381.3788202989,376419.6301997147,642335.8249616819,89637.24833049445,387033.96737034107,88676.12432043323,114139.7097433439,357797.563762841,563422.876117812,162277.11308155407,94272.01299113757,486680.4450804499,329314.83931261994,31646.772808718546,458836.6062193694,511638.1500595575,439233.44324989466,527001.6797188718,148337.7819194476,110346.25436437156,504727.734392642,502988.9546717906,703974.3222675775,74667.73520057075,356072.8655887465,361563.67413350934,595762.230252371,390680.8007549274,471106.37299081247,138392.08484505123,347143.3576036426,198903.79938808616,649641.1943585584,131584.51313107836,68604.7202962905,199673.2193006722,56571.866901069836,
2022-05-19,184907.35456140843,118555.15236483514,595772.8802024457,392110.70192922524,82400.65809763361,45514.424981710516,108125.90117300514,147536.3109260743,289933.9718642409,347658.41017488757,485970.5765960921,101923.20887909854,348360.77769163554,76946.02282493323,107600.13213405412,359074.53206272697,515164.6095304418,184652.0861166704,92075.28370566525,518937.47589680797,321614.61890834296,32047.499418974174,473430.25691882544,635162.098629195,416737.146806111,548979.9728776338,180218.36576759574,109237.77339595516,414957.531331153,482971.0680817208,594360.5950969192,77890.10837609648,421783.7145880789,351211.63727022987,550703.7503268963,403322.98793798103,437197.6973033585,126770.19050114416,403231.0978946861,180685.83709686328,634635.8852437044,142538.5546723588,61718.43652355477,229070.33236894917,45380.13371721123,
2022-05-20,184227.36473909343,97920.64053479231,510359.2255526324,421926.710390915,78257.0769846658,46853.965161944805,118893.6664106795,137804.55902608973,269253.3492094241,343625.5058813013,532903.0047869303,95671.35072520231,377515.79034984135,93778.01429510827,122882.88318114587,362138.0555504827,473461.84454078175,159133.5747604532,97562.38927602048,524460.7257700842,332106.7324103886,32248.840078803947,500647.97620229516,499384.62787153374,478432.3118616252,473535.9490535504,165057.5564027799,108446.10070496479,444569.6807137293,608033.7757590943,557110.9103490368,69119.6998062468,384856.510950108,293307.03417374706,636227.2203873055,350599.3401274259,566552.4704160374,117802.93162827838,349327.25444459426,198845.52687992487,661958.6140263553,122173.88904874155,74049.56809240494,255745.69608045873,44381.20141784387,
2022-05-21,172829.79263502362,111407.06386099989,509911.7669115603,395021.7097914816,82740.21975890848,39751.62926673096,114170.9995356297,159705.71779059473,274799.3488996804,366496.82975606644,625166.4073827612,93370.66235613191,422600.82126530877,91159.88807726046,123377.61563936419,378014.5231120382,509782.69379587006,131820.77134863078,93776.40101867584,479621.89436044,335160.25638796156,31095.117960716718,439977.21386416844,514656.6058598698,425936.7693596858,528767.8053518626,143173.5210203474,106170.65407825905,527743.5437842793,654993.0215216733,576516.4059111287,69809.11808472856,396373.65725035866,312529.80102127336,557376.4805187405,345873.3746559648,465521.9043826985,115056.45778332333,372309.8930239522,205232.3263517254,505853.20528607926,112002.45166260838,76891.62913649011,245516.32871282942,41921.71537569134,
